Key,Source,Context,Changes,English
modAECMutatorRunBoost87,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.087[-]
modAECMutatorRunBoost87Desc,,,,Run Speed +174%\nCan be inserted on: boots
modAECMutatorRunBoost88,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.088[-]
modAECMutatorRunBoost88Desc,,,,Run Speed +176%\nCan be inserted on: boots
modAECMutatorRunBoost89,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.089[-]
modAECMutatorRunBoost89Desc,,,,Run Speed +178%\nCan be inserted on: boots
modAECMutatorRunBoost90,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.090[-]
modAECMutatorRunBoost90Desc,,,,Run Speed +180%\nCan be inserted on: boots
modAECMutatorRunBoost91,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.091[-]
modAECMutatorRunBoost91Desc,,,,Run Speed +182%\nCan be inserted on: boots
modAECMutatorRunBoost92,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.092[-]
modAECMutatorRunBoost92Desc,,,,Run Speed +184%\nCan be inserted on: boots
modAECMutatorRunBoost93,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.093[-]
modAECMutatorRunBoost93Desc,,,,Run Speed +186%\nCan be inserted on: boots
modAECMutatorRunBoost94,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.094[-]
modAECMutatorRunBoost94Desc,,,,Run Speed +188%\nCan be inserted on: boots
modAECMutatorRunBoost95,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.095[-]
modAECMutatorRunBoost95Desc,,,,Run Speed +190%\nCan be inserted on: boots
modAECMutatorRunBoost96,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.096[-]
modAECMutatorRunBoost96Desc,,,,Run Speed +192%\nCan be inserted on: boots
modAECMutatorRunBoost97,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.097[-]
modAECMutatorRunBoost97Desc,,,,Run Speed +194%\nCan be inserted on: boots
modAECMutatorRunBoost98,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.098[-]
modAECMutatorRunBoost98Desc,,,,Run Speed +196%\nCan be inserted on: boots
modAECMutatorRunBoost99,,,,[FFD700]AEC[-] [FFFFFF]RUN BOOST[-] [FFD700]LVL.099[-]
modAECMutatorRunBoost99Desc,,,,Run Speed +198%\nCan be inserted on: boots
modAECMutatorShocking01,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.001[-]
modAECMutatorShocking01Desc,,,,Shock Chance +10% | Shock Duration 1s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking02,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.002[-]
modAECMutatorShocking02Desc,,,,Shock Chance +10.91% | Shock Duration 1.04s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking03,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.003[-]
modAECMutatorShocking03Desc,,,,Shock Chance +11.82% | Shock Duration 1.08s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking04,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.004[-]
modAECMutatorShocking04Desc,,,,Shock Chance +12.73% | Shock Duration 1.12s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking05,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.005[-]
modAECMutatorShocking05Desc,,,,Shock Chance +13.64% | Shock Duration 1.16s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking06,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.006[-]
modAECMutatorShocking06Desc,,,,Shock Chance +14.54% | Shock Duration 1.2s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking07,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.007[-]
modAECMutatorShocking07Desc,,,,Shock Chance +15.45% | Shock Duration 1.24s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking08,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.008[-]
modAECMutatorShocking08Desc,,,,Shock Chance +16.36% | Shock Duration 1.28s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking09,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.009[-]
modAECMutatorShocking09Desc,,,,Shock Chance +17.27% | Shock Duration 1.32s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking10,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.010[-]
modAECMutatorShocking10Desc,,,,Shock Chance +18.18% | Shock Duration 1.36s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking100,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.100[-]
modAECMutatorShocking100Desc,,,,Shock Chance +99.99% | Shock Duration 4.96s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking11,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.011[-]
modAECMutatorShocking11Desc,,,,Shock Chance +19.09% | Shock Duration 1.4s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking12,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.012[-]
modAECMutatorShocking12Desc,,,,Shock Chance +20% | Shock Duration 1.44s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking13,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.013[-]
modAECMutatorShocking13Desc,,,,Shock Chance +20.91% | Shock Duration 1.48s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking14,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.014[-]
modAECMutatorShocking14Desc,,,,Shock Chance +21.82% | Shock Duration 1.52s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking15,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.015[-]
modAECMutatorShocking15Desc,,,,Shock Chance +22.73% | Shock Duration 1.56s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking16,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.016[-]
modAECMutatorShocking16Desc,,,,Shock Chance +23.63% | Shock Duration 1.6s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking17,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.017[-]
modAECMutatorShocking17Desc,,,,Shock Chance +24.54% | Shock Duration 1.64s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking18,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.018[-]
modAECMutatorShocking18Desc,,,,Shock Chance +25.45% | Shock Duration 1.68s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking19,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.019[-]
modAECMutatorShocking19Desc,,,,Shock Chance +26.36% | Shock Duration 1.72s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking20,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.020[-]
modAECMutatorShocking20Desc,,,,Shock Chance +27.27% | Shock Duration 1.76s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking21,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.021[-]
modAECMutatorShocking21Desc,,,,Shock Chance +28.18% | Shock Duration 1.8s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking22,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.022[-]
modAECMutatorShocking22Desc,,,,Shock Chance +29.09% | Shock Duration 1.84s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking23,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.023[-]
modAECMutatorShocking23Desc,,,,Shock Chance +30% | Shock Duration 1.88s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking24,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.024[-]
modAECMutatorShocking24Desc,,,,Shock Chance +30.91% | Shock Duration 1.92s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking25,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.025[-]
modAECMutatorShocking25Desc,,,,Shock Chance +31.82% | Shock Duration 1.96s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking26,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.026[-]
modAECMutatorShocking26Desc,,,,Shock Chance +32.73% | Shock Duration 2s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking27,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.027[-]
modAECMutatorShocking27Desc,,,,Shock Chance +33.63% | Shock Duration 2.04s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking28,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.028[-]
modAECMutatorShocking28Desc,,,,Shock Chance +34.54% | Shock Duration 2.08s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking29,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.029[-]
modAECMutatorShocking29Desc,,,,Shock Chance +35.45% | Shock Duration 2.12s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking30,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.030[-]
modAECMutatorShocking30Desc,,,,Shock Chance +36.36% | Shock Duration 2.16s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking31,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.031[-]
modAECMutatorShocking31Desc,,,,Shock Chance +37.27% | Shock Duration 2.2s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking32,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.032[-]
modAECMutatorShocking32Desc,,,,Shock Chance +38.18% | Shock Duration 2.24s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking33,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.033[-]
modAECMutatorShocking33Desc,,,,Shock Chance +39.09% | Shock Duration 2.28s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking34,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.034[-]
modAECMutatorShocking34Desc,,,,Shock Chance +40% | Shock Duration 2.32s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking35,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.035[-]
modAECMutatorShocking35Desc,,,,Shock Chance +40.91% | Shock Duration 2.36s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking36,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.036[-]
modAECMutatorShocking36Desc,,,,Shock Chance +41.81% | Shock Duration 2.4s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking37,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.037[-]
modAECMutatorShocking37Desc,,,,Shock Chance +42.72% | Shock Duration 2.44s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking38,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.038[-]
modAECMutatorShocking38Desc,,,,Shock Chance +43.63% | Shock Duration 2.48s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking39,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.039[-]
modAECMutatorShocking39Desc,,,,Shock Chance +44.54% | Shock Duration 2.52s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking40,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.040[-]
modAECMutatorShocking40Desc,,,,Shock Chance +45.45% | Shock Duration 2.56s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking41,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.041[-]
modAECMutatorShocking41Desc,,,,Shock Chance +46.36% | Shock Duration 2.6s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking42,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.042[-]
modAECMutatorShocking42Desc,,,,Shock Chance +47.27% | Shock Duration 2.64s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking43,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.043[-]
modAECMutatorShocking43Desc,,,,Shock Chance +48.18% | Shock Duration 2.68s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking44,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.044[-]
modAECMutatorShocking44Desc,,,,Shock Chance +49.09% | Shock Duration 2.72s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking45,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.045[-]
modAECMutatorShocking45Desc,,,,Shock Chance +50% | Shock Duration 2.76s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking46,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.046[-]
modAECMutatorShocking46Desc,,,,Shock Chance +50.91% | Shock Duration 2.8s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking47,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.047[-]
modAECMutatorShocking47Desc,,,,Shock Chance +51.81% | Shock Duration 2.84s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking48,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.048[-]
modAECMutatorShocking48Desc,,,,Shock Chance +52.72% | Shock Duration 2.88s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking49,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.049[-]
modAECMutatorShocking49Desc,,,,Shock Chance +53.63% | Shock Duration 2.92s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking50,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.050[-]
modAECMutatorShocking50Desc,,,,Shock Chance +54.54% | Shock Duration 2.96s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking51,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.051[-]
modAECMutatorShocking51Desc,,,,Shock Chance +55.45% | Shock Duration 3s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking52,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.052[-]
modAECMutatorShocking52Desc,,,,Shock Chance +56.36% | Shock Duration 3.04s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking53,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.053[-]
modAECMutatorShocking53Desc,,,,Shock Chance +57.27% | Shock Duration 3.08s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking54,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.054[-]
modAECMutatorShocking54Desc,,,,Shock Chance +58.18% | Shock Duration 3.12s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking55,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.055[-]
modAECMutatorShocking55Desc,,,,Shock Chance +59.09% | Shock Duration 3.16s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking56,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.056[-]
modAECMutatorShocking56Desc,,,,Shock Chance +60% | Shock Duration 3.2s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking57,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.057[-]
modAECMutatorShocking57Desc,,,,Shock Chance +60.9% | Shock Duration 3.24s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking58,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.058[-]
modAECMutatorShocking58Desc,,,,Shock Chance +61.81% | Shock Duration 3.28s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking59,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.059[-]
modAECMutatorShocking59Desc,,,,Shock Chance +62.72% | Shock Duration 3.32s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking60,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.060[-]
modAECMutatorShocking60Desc,,,,Shock Chance +63.63% | Shock Duration 3.36s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking61,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.061[-]
modAECMutatorShocking61Desc,,,,Shock Chance +64.54% | Shock Duration 3.4s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking62,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.062[-]
modAECMutatorShocking62Desc,,,,Shock Chance +65.45% | Shock Duration 3.44s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking63,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.063[-]
modAECMutatorShocking63Desc,,,,Shock Chance +66.36% | Shock Duration 3.48s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking64,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.064[-]
modAECMutatorShocking64Desc,,,,Shock Chance +67.27% | Shock Duration 3.52s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking65,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.065[-]
modAECMutatorShocking65Desc,,,,Shock Chance +68.18% | Shock Duration 3.56s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking66,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.066[-]
modAECMutatorShocking66Desc,,,,Shock Chance +69.09% | Shock Duration 3.6s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking67,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.067[-]
modAECMutatorShocking67Desc,,,,Shock Chance +69.99% | Shock Duration 3.64s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking68,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.068[-]
modAECMutatorShocking68Desc,,,,Shock Chance +70.9% | Shock Duration 3.68s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking69,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.069[-]
modAECMutatorShocking69Desc,,,,Shock Chance +71.81% | Shock Duration 3.72s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking70,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.070[-]
modAECMutatorShocking70Desc,,,,Shock Chance +72.72% | Shock Duration 3.76s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking71,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.071[-]
modAECMutatorShocking71Desc,,,,Shock Chance +73.63% | Shock Duration 3.8s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking72,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.072[-]
modAECMutatorShocking72Desc,,,,Shock Chance +74.54% | Shock Duration 3.84s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking73,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.073[-]
modAECMutatorShocking73Desc,,,,Shock Chance +75.45% | Shock Duration 3.88s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking74,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.074[-]
modAECMutatorShocking74Desc,,,,Shock Chance +76.36% | Shock Duration 3.92s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking75,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.075[-]
modAECMutatorShocking75Desc,,,,Shock Chance +77.27% | Shock Duration 3.96s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking76,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.076[-]
modAECMutatorShocking76Desc,,,,Shock Chance +78.17% | Shock Duration 4s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking77,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.077[-]
modAECMutatorShocking77Desc,,,,Shock Chance +79.08% | Shock Duration 4.04s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking78,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.078[-]
modAECMutatorShocking78Desc,,,,Shock Chance +79.99% | Shock Duration 4.08s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking79,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.079[-]
modAECMutatorShocking79Desc,,,,Shock Chance +80.9% | Shock Duration 4.12s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking80,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.080[-]
modAECMutatorShocking80Desc,,,,Shock Chance +81.81% | Shock Duration 4.16s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking81,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.081[-]
modAECMutatorShocking81Desc,,,,Shock Chance +82.72% | Shock Duration 4.2s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking82,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.082[-]
modAECMutatorShocking82Desc,,,,Shock Chance +83.63% | Shock Duration 4.24s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking83,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.083[-]
modAECMutatorShocking83Desc,,,,Shock Chance +84.54% | Shock Duration 4.28s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking84,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.084[-]
modAECMutatorShocking84Desc,,,,Shock Chance +85.45% | Shock Duration 4.32s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking85,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.085[-]
modAECMutatorShocking85Desc,,,,Shock Chance +86.36% | Shock Duration 4.36s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking86,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.086[-]
modAECMutatorShocking86Desc,,,,Shock Chance +87.27% | Shock Duration 4.4s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking87,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.087[-]
modAECMutatorShocking87Desc,,,,Shock Chance +88.17% | Shock Duration 4.44s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking88,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.088[-]
modAECMutatorShocking88Desc,,,,Shock Chance +89.08% | Shock Duration 4.48s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking89,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.089[-]
modAECMutatorShocking89Desc,,,,Shock Chance +89.99% | Shock Duration 4.52s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking90,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.090[-]
modAECMutatorShocking90Desc,,,,Shock Chance +90.9% | Shock Duration 4.56s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking91,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.091[-]
modAECMutatorShocking91Desc,,,,Shock Chance +91.81% | Shock Duration 4.6s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
modAECMutatorShocking92,,,,[FFD700]AEC[-] [FFFFFF]SHOCKING[-] [FFD700]LVL.092[-]
modAECMutatorShocking92Desc,,,,Shock Chance +92.72% | Shock Duration 4.64s\nCan be inserted on: bows / guns / melee weapons / ranged turrets / tools
